name,adres,website,telefoon,reviews_count,reviews_average,latitude,longitude, search_keyword
Muziekfeest van het Jaar,,kkec.nl,010 213 1792,268,4.5,52.370524,3.7396552
Kinepolis Jaarbeurs Utrecht,"Jaarbeursboulevard 300, 3521 BC Utrecht",kinepolis.nl,030 200 3000,7254,4.3,52.370524,3.7396552
E-Commerce in Holland,"Specerijenhof 13, 3063 BX Rotterdam",,085 888 4750,0,0.0,52.0930955,4.5352669
Move Amsterdam,"Stadionplein 28, 1076 CM Amsterdam",move.amsterdam,,0,0.0,52.3433068,4.7846294
Xcite Events,"George Gershwinlaan 401, 1082 MT Amsterdam",xciteevents.nl,020 337 3050,1,4.0,52.3433068,4.7846294
Xcite Events,"Anthony Fokkerweg 61, 1054 CP Amsterdam",,,6,2.8,52.3433068,4.7846294
Puur Events Bedrijfsevenementen,"Nieuwezijds Voorburgwal 328K, 1012 RW Amsterdam",puuramsterdam.nl,020 626 0016,121,4.9,52.3433068,4.7846294
Puur Amsterdam,"Nieuwezijds Voorburgwal 328K, 1012 RW Amsterdam",puuramsterdam.nl,020 261 7673,31,5.0,52.3433068,4.7846294
E commerce,"Heemskerckstraat, 2518 EK Den Haag",,06 25242633,0,0.0,52.0821895,3.7202246
Break Out Events B.V.,"Stadionplein 2, 1076 CM Amsterdam",,020 471 0215,1,5.0,52.3850135,4.6746835
E commerce,"Heemskerckstraat, 2518 EK Den Haag",,06 25242633,1,5.0,52.0821895,3.7202246
Break Out Events B.V.,"Stadionplein 2, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.3448767,4.7840785
Wicked Grounds - HQ,"Generaal Vetterstraat 55, 1059 BT Amsterdam",wickedgrounds.nl,020 209 0444,158,4.4,52.3448767,4.7840785
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,5.2018214
Wicked Grounds - HQ,"Generaal Vetterstraat 55, 1059 BT Amsterdam",eventdepartment.nl,020 423 3324,5,4.2,52.3448767,4.7840785
Global E-Commerce Experts (Europe) b.v,"Rijnlanderweg 766, Unit H, 2132 NM Hoofddorp",globale-commerceexperts.com,+44 20 3915 1930,7,3.1,52.2951112,4.1436837
Event Department B.V.,"Anthony Fokkerweg 61, 1059 CP Amsterdam",managementevents.com,020 504 0930,8,4.8,52.3448767,4.7840785
eDifference Magento ecommerce | Dé Magento specialist van Midden-Nederland,"Achterveldseweg 22a, 3772 NB Barneveld",edifference.nl,0342 405 630,4,4.5,52.1316723,4.9470414
ALDA Amsterdam,"Anthony Fokkerweg 61, 1059 CP Amsterdam",alda.nl,020 758 1060,23,3.7,52.3624048,4.7507244
E-Commerce in Holland,"Specerijenhof 13, 3063 BX Rotterdam",,06 22555546,1,1.0,51.9187102,3.9381544
WeightWorld Nederland,"Keizersgracht 482, 1017 EG Amsterdam",weightworld.nl,,1,1.0,52.3662616,4.3083807
Topticketshop,,topticketshop.nl,085 744 1447,2748,3.7,52.69733,4.6037095
Topticketshop,,topticketshop.nl,085 744 1447,2748,3.7,52.69733,4.6037095
Your Ticket Provider B.V.,"Vliegend Hertlaan 39, 3526 KT Utrecht",yourticketprovider.nl,030 204 0258,27,2.9,52.0657446,3.955029
Ticketkantoor,"Het Rietveld 55A, 7321 CT Apeldoorn",ticketkantoor.nl,,14,4.6,51.9642638,4.8674692
Ticketkantoor,"Het Rietveld 55A, 7321 CT Apeldoorn",ticketkantoor.nl,,14,4.6,51.9642638,4.8674692
Move Amsterdam,"Stadionplein 28, 1076 CM Amsterdam",move.amsterdam,,166,4.4,52.3433068,4.7846294
Muziekfeest van het Jaar,,muziekfeestvanhetjaar.nl,,4,5.0,52.370524,3.7396552
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0439947,4.8295865
Reason Online Marketing,"Koninginnegracht 14 D, 2514 AA Den Haag",reason.nl,070 820 0348,0,0.0,52.114456,4.5287608
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0439947,4.8295865
Logistiek en E-commerce 2017,"Beneluxlaan 2C, 3446 GR Woerden",logistiekenecommerce.nl,030 227 1828,27,4.7,52.114456,4.5287608
Almere Centrum,"Esplanade, 1315 TC Almere",almerecentrum.nl,036 548 2111,13505,4.2,52.090278,3.9589655
Digital Inside,"Weerdsingel, Westzijde 8, 3513 BA Utrecht",digitalinside.nl,030 227 1828,27,4.7,52.114456,4.5287608
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.090278,3.9589655
Unmuted,"Molenpad 6, 1016 GM Amsterdam",unmuted.com,,8,5.0,52.3669928,4.3065906
Shoppingcenter Overvecht,"Seinedreef 40, 3562 KR Utrecht",scovervecht.nl,030 262 0403,6491,3.8,52.0617218,3.3363548
DGTLbase - Online marketing agency,"Asterweg 20K2, 1031 HN Amsterdam",dgtlbase.com,,23,5.0,52.3669928,4.3065906
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.1129513,3.9588907
BLURR MARKETING,"Zoetelaarpassage 19-H, 1315 AV Almere",blurrmarketing.nl,036 760 1908,34,5.0,52.3695143,4.639143
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,28452,3.7,52.1129513,3.9588907
Duxly e-com partners,"Nieuwezijds Voorburgwal 21, 1012 RC Amsterdam",duxly.nl,020 244 1514,17,5.0,52.3769436,4.3184567
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",centrumutrecht.nl,,329,4.7,52.1129513,3.9588907
Online ID,"Bogert 28, 5612 LZ Eindhoven",online-id.nl,040 833 0001,21,5.0,51.4440807,4.896032
Almere Centrum,"Esplanade, 1315 TC Almere",almerecentrum.nl,036 548 2111,13505,4.2,52.1129513,3.9588907
Shoppingcenter Overvecht,"Seinedreef 40, 3562 KR Utrecht",scovervecht.nl,030 262 0403,6491,3.8,52.1129513,3.9588907
"MarketingDJ - Marketing strategie, management & E-commerce","Ticheloven 11, 3602 XH Maarssen",marketingdj.nl,06 39040447,1,5.0,52.1360351,4.4743447
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.0617218,3.3363548
Economy,"Oude Delft 38, 2611 CD Delft",economy.nl,015 750 3656,26,4.5,52.0090808,3.7815216
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0648835,3.9840217
Stuurlui,"Nijverheidsweg 16 G, 3534 AM Utrecht",stuurlui.nl,030 227 4000,126,4.8,52.103175,4.5018761
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0648835,3.9840217
Almere Centrum,"Esplanade, 1315 TC Almere",almerecentrum.nl,036 548 2111,13505,4.2,52.0648835,3.9840217
Shoppingcenter Overvecht,"Seinedreef 40, 3562 KR Utrecht",scovervecht.nl,030 262 0403,6491,3.8,52.0648835,3.9840217
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0852748,4.3215312
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0617218,3.3363548
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0852748,4.3215312
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",centrumutrecht.nl,,329,4.7,52.0617413,3.3403418
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.090278,3.9589655
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.0617218,3.3363548
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.1129513,3.9588907
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.1129513,3.9588907
Almere Centrum,"Esplanade, 1315 TC Almere",almerecentrum.nl,036 548 2111,12818,4.2,52.1129513,3.9588907
Shoppingcenter Overvecht,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.0617218,3.3363548
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.1129513,3.9588907
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.1129513,3.9588907
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.0617218,3.3363548
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.1129513,3.9588907
Loveland Events B.V.,"Stadionplein 2, 1076 CM Amsterdam",gameevents.nl,020 799 4877,0,0.0,52.3433068,4.7846294
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Xcite Events,"Anthony Fokkerweg 61, 1054 CP Amsterdam",,,6,2.8,52.3433068,4.7846294
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.1129513,3.9588907
Delta Events,"Anthony Fokkerweg 61, 1054 CP Amsterdam",,088 788 7020,36,4.9,52.3433068,4.7846294
La Soirée Amsterdam,"Eerste Weteringdwarsstraat 22, 1017 TN Amsterdam",,,6,5.0,52.3433068,4.7846294
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
La Soirée Amsterdam,"Eerste Weteringdwarsstraat 22, 1017 TN Amsterdam",,,6,5.0,52.3433068,4.7846294
Puur Amsterdam,"Kristalpromenade 7, 1165 PD Halfweg",sugarfactory.nl,020 369 0113,227,4.5,52.3433068,4.7846294
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.090278,3.9589655
Dutch Standard Events | Evenementenbureau,"Anthony Fokkerweg 21, 1059 CN Amsterdam",dutchstandardevents.com,020 261 7673,31,5.0,52.3605903,4.7298438
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.090278,3.9589655
Bijzondere Locaties Amsterdam,"Stadionplein 18, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.3448767,4.7840785
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.0617218,3.3363548
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.1129513,3.9588907
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Zuidpool,"Europaplein 22, 1078 GZ Amsterdam",zuid-pool.nl,020 616 8660,44,4.5,52.3448624,4.7840785
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,036 548 2111,13505,4.2,52.1129513,3.9588907
Bijzondere Locaties Amsterdam,"Stadionplein 18, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.3448624,4.7840785
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.1129513,3.9588907
Wicked Grounds - HQ,"Generaal Vetterstraat 55, 1059 BT Amsterdam",wickedgrounds.nl,020 209 0444,158,4.4,52.3448624,4.7840785
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.0617218,3.3363548
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.1129513,3.9588907
Wicked Grounds - HQ,"Generaal Vetterstraat 55, 1059 BT Amsterdam",wickedgrounds.nl,020 209 0444,1,4.4,52.3448624,4.7840785
Yep. E-commerce Marketing,"Lange Nieuwstraat 66, 3512 PL Utrecht",mondomarketing.nl,085 060 1066,44,4.8,52.103175,4.5018761
Dutch Standard Events | Evenementenbureau,"Anthony Fokkerweg 21, 1059 CN Amsterdam",dutchstandardevents.com,020 261 7673,31,5.0,52.3448624,4.7840785
Winkelcentrum Lunetten,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Vondelpark Openluchttheater,"Vondelpark 5a, 1071 AA Amsterdam",openluchttheater.nl,020 428 3360,1661,4.6,52.3448624,4.7840785
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",centrumutrecht.nl,,329,4.7,52.1129513,3.9588907
GMNL,"Blaak 333, 3011 GB Rotterdam",gmnl.nl,085 303 0252,120,4.9,52.1869153,4.4465722
Bijzondere Locaties Amsterdam,"Stadionplein 18, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.3448624,4.7840785
GMNL,"Blaak 333, 3011 GB Rotterdam",gmnl.nl,085 303 0252,120,4.9,51.9191931,3.9087504
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.1129513,3.9588907
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Event Department B.V.,"Anthony Fokkerweg 61, 1059 CP Amsterdam",eventdepartment.nl,020 423 3324,5,4.2,52.3448624,4.7840785
Reason Online Marketing,"Koninginnegracht 14 D, 2514 AA Den Haag",reason.nl,070 820 0348,27,5.0,52.0873413,3.7715056
Yep. E-commerce Marketing,"Lange Nieuwstraat 66, 3512 PL Utrecht",yep.marketing,030 227 0393,1,5.0,52.253993,4.6857112
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.1129513,3.9588907
RAI Amsterdam,"Europaplein 24, 1078 GZ Amsterdam",rai.nl,020 549 1212,22226,4.3,52.3448624,4.7840785
Dutch Global Trading Company B.v.,"Kosmonaut 11, 3824 MK Amersfoort",,,1,5.0,52.253993,4.6857112
Logistiek en E-commerce 2017,"Beneluxlaan 2C, 3446 GR Woerden",logistiekenecommerce.nl,0348 485 082,27,4.7,52.114456,4.5287608
E-Commerce Center Europe B.V.,"Koperslager 8, 6422 PR Heerlen",ecommerce-centereurope.com,045 230 1777,6,4.2,52.1209421,4.5323082
UP Events,"Tom Schreursweg 8, 1067 MC Amsterdam",upevents.nl,020 463 5850,2687,4.8,52.3448624,4.7840785
Almere Centrum,"Seinedreef 40, 3562 KR Utrecht",scovervecht.nl,030 262 0403,6491,3.8,52.1129513,3.9588907
DGTLbase - Online marketing agency,"Asterweg 20K2, 1031 HN Amsterdam",dgtlbase.com,,23,5.0,52.114456,4.5287608
Loveland Events B.V.,"Helicopterstraat 25, 1059 CE Amsterdam",loveland.nl,,20,3.3,52.3818648,4.7136785
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.1129513,3.9588907
Move Amsterdam,"Stadionplein 28, 1076 CM Amsterdam",move.amsterdam,,166,4.4,52.3403623,4.772828
Duxly e-com partners,"Nieuwezijds Voorburgwal 21, 1012 RC Amsterdam",duxly.nl,06 39040447,1,5.0,52.3695143,4.639143
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.1129513,3.9588907
Het Concertgebouw,"Concertgebouwplein 10, 1071 LN Amsterdam",concertgebouw.nl,020 671 8345,9156,4.8,52.3403623,4.772828
Economy,"Oude Delft 38, 2611 CD Delft",stuurlui.nl,030 227 4000,126,4.8,52.3769436,4.3184567
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.1129513,3.9588907
Bijzondere Locaties Amsterdam,"Stadionplein 18, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.3417965,4.8144658
Stuurlui,"Nijverheidsweg 16 G, 3534 AM Utrecht",stuurlui.nl,030 227 4000,126,4.8,52.0378735,3.9957906
Bijzondere Locaties Amsterdam,"Stadionplein 18, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.3417965,4.8144658
"MondoMarketing Online Marketing bureau Utrecht o.a. SEA, SEO","Europalaan 2B - G1.14, 3526 KS Utrecht",mondomarketing.nl,085 060 1066,44,4.8,52.0755171,4.5302066
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0617218,3.3363548
Break Out Events B.V.,"Stadionplein 2, 1076 CM Amsterdam",,020 471 0215,1,5.0,52.3446312,4.7756382
eDifference Magento ecommerce | Dé Magento specialist van Midden-Nederland,"Achterveldseweg 22a, 3772 NB Barneveld",edifference.nl,0342 405 630,4,4.5,52.0755171,4.5302066
Centrum Utrecht,"Esplanade, 1315 TC Almere",almerecentrum.nl,036 548 2111,13505,4.2,52.090278,3.9589655
Break Out Events B.V.,"Stadionplein 2, 1076 CM Amsterdam",,020 471 0215,1,5.0,52.3446312,4.7756382
Dutch Standard Events | Evenementenbureau,"Vondelpark 5a, 1071 AA Amsterdam",openluchttheater.nl,020 428 3360,1661,4.6,52.3446312,4.7756382
Almere Centrum,"Esplanade, 1315 TC Almere",scovervecht.nl,030 262 0403,6491,3.8,52.090278,3.9589655
eDifference Magento ecommerce | Dé Magento specialist van Midden-Nederland,"Achterveldseweg 22a, 3772 NB Barneveld",edifference.nl,0342 405 630,4,4.5,52.2081682,4.7648119
Event Department B.V.,"Anthony Fokkerweg 61, 1059 CP Amsterdam",eventdepartment.nl,020 423 3324,5,4.2,52.3446312,4.7756382
GMNL,"Blaak 333, 3011 GB Rotterdam",gmnl.nl,085 303 0252,120,4.9,51.9837273,4.1409631
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,329,4.7,52.0617218,3.3363548
Event Department B.V.,"Anthony Fokkerweg 61, 1059 CP Amsterdam",eventdepartment.nl,020 423 3324,5,4.2,52.3424659,4.8013662
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,13505,4.2,52.0648835,3.9840217
Reason Online Marketing,"Koninginnegracht 14 D, 2514 AA Den Haag",reason.nl,070 820 0348,27,5.0,52.0905305,3.924572
UP Events,"Tom Schreursweg 8, 1067 MC Amsterdam",upevents.nl,020 463 5850,2687,4.8,52.3566263,4.7601271
Almere Centrum,"Esplanade, 1315 TC Almere",almerecentrum.nl,030 262 0403,6491,3.8,52.0648835,3.9840217
Het Witte Huis,"IJsbaanpad 45, 1076 CV Amsterdam",hetwittehuisamsterdam.nl,020 672 7060,138,3.9,52.356325,4.8069318
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,28452,3.7,52.0617218,3.3363548
Hoog Catharijne,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0648835,3.9840217
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.0648835,3.9840217
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.0617218,3.3363548
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0648835,3.9840217
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0648835,3.9840217
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.0648835,3.9840217
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",winkelcentrumlunetten.nl,,731,3.7,52.0617218,3.3363548
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.090278,3.9589655
Shoppingcenter Overvecht,"Seinedreef 40, 3562 KR Utrecht",scovervecht.nl,030 262 0403,6491,3.8,52.090278,3.9589655
Shoppingcenter Overvecht,"Seinedreef 40, 3562 KR Utrecht",scovervecht.nl,030 262 0403,731,3.7,52.0617218,3.3363548
Winkelcentrum Lunetten,"Zevenwouden, 3524 BR Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0648835,3.9840217
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0648835,3.9840217
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.0648835,3.9840217
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,731,4.2,52.0617218,3.3363548
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0648835,3.9840217
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0648835,3.9840217
RTE E-commerce,,,06 43894484,0,0.0,52.1209421,4.5323082
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.1209421,4.5323082
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,5.2018214
Utrecht,"Arthur van Schendelstraat 650, 3511 MJ Utrecht",,030 307 2240,2,4.5,52.2951112,4.1436837
Ecomwise B.V. - Jouw B2B e-commerce specialist.,"Reykjavikstraat 1, 3543 KB Utrecht",ecomwise.com,030 227 0465,2,5.0,52.08217,4.5411417
Ecomwise B.V. - Jouw B2B e-commerce specialist.,"Reykjavikstraat 1, 3543 KB Utrecht",ecomwise.com,030 227 0465,2,5.0,52.1345199,4.9704042
WeightWorld Nederland,"Keizersgracht 482, 1017 EG Amsterdam",weightworld.nl,,1,1.0,52.0930955,4.5352669
GetForward,"Kaap Hoorndreef 66, 3563 AW Utrecht",getforward.nl,0348 485 082,0,0.0,52.114456,4.5287608
Logistiek en E-commerce 2017,"Beneluxlaan 2C, 3446 GR Woerden",digitalinside.nl,030 227 1828,27,4.7,52.114456,4.5287608
DGTLbase - Online marketing agency,"Asterweg 20K2, 1031 HN Amsterdam",dgtlbase.com,,34,5.0,52.114456,4.5287608
GameEvents,"Stadionplein 2, 1076 CM Amsterdam",gameevents.nl,020 799 4877,0,0.0,52.356325,4.8069318
Duxly e-com partners,"Nieuwezijds Voorburgwal 21, 1012 RC Amsterdam",duxly.nl,020 244 1514,17,5.0,52.3669928,4.3065906
De Nieuwe Liefde,"Da Costakade 102, 1053 WP Amsterdam",denieuweliefde.com,020 589 1680,178,4.4,52.356325,4.8069318
La Soirée Amsterdam,"Eerste Weteringdwarsstraat 22, 1017 TN Amsterdam",,,6,5.0,52.356325,4.8069318
Online ID,"Bogert 28, 5612 LZ Eindhoven",economy.nl,015 750 3656,26,4.5,51.8980675,4.6200971
Cinetol,"Tolstraat 182, 1074 VM Amsterdam",cinetol.nl,020 248 0186,214,4.7,52.356325,4.8069318
Economy,"Oude Delft 38, 2611 CD Delft",economy.nl,015 750 3656,26,4.5,52.0379013,3.995998
Hoog Catharijne,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,329,4.7,52.090278,3.9589655
Zuidpool,"Europaplein 22, 1078 GZ Amsterdam",zuid-pool.nl,020 616 8660,44,4.5,52.356325,4.8069318
Yep. E-commerce Marketing,"Europalaan 2B - G1.14, 3526 KS Utrecht",mondomarketing.nl,085 060 1066,44,4.8,52.0858582,4.5479719
Bijzondere Locaties Amsterdam,"Stadionplein 18, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.356325,4.8069318
Centrum Utrecht,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,13505,4.2,52.090278,3.9589655
"MondoMarketing Online Marketing bureau Utrecht o.a. SEA, SEO","Europalaan 2B - G1.14, 3526 KS Utrecht",mondomarketing.nl,085 060 1066,44,4.8,52.0858582,4.5479719
Bijzondere Locaties Amsterdam,"Stadionplein 18, 1076 CM Amsterdam",,020 675 2900,1,5.0,52.356325,4.8069318
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",scovervecht.nl,030 262 0403,6491,3.8,52.090278,3.9589655
TIC Online Marketing,"Europalaan 2, 3526 KS Utrecht",ticonlinemarketing.nl,030 207 2770,35,4.8,52.0858582,4.5479719
Wicked Grounds - HQ,"Stadionplein 2, 1076 CM Amsterdam",,020 471 0215,1,5.0,52.356325,4.8069318
Hoog Catharijne,"Oudegracht 158, 3511 AZ Utrecht",centrumutrecht.nl,,329,4.7,52.0617218,3.3363548
Break Out Events B.V.,"Stadionplein 2, 1076 CM Amsterdam",,020 471 0215,1,5.0,52.356325,4.8069318
GMNL,"Blaak 333, 3011 GB Rotterdam",gmnl.nl,085 303 0252,120,4.9,52.243293,4.6666396
Stadshart Zoetermeer,"Promenade 12, 2711 AB Zoetermeer",stadshart.nl,,12818,4.2,52.0648835,3.9840217
Dutch Standard Events | Evenementenbureau,"Anthony Fokkerweg 21, 1059 CN Amsterdam",dutchstandardevents.com,020 261 7673,1661,4.6,52.3427776,4.770055
Ecommerce Result,"Vredenburg 40, 3511 BD Utrecht",ecommerceresult.com,085 888 4750,27,5.0,52.0016961,4.2056795
Vondelpark Openluchttheater,"Vondelpark 5a, 1071 AA Amsterdam",openluchttheater.nl,020 428 3360,1661,4.6,52.3427776,4.770055
Shoppingcenter Overvecht,"Godebaldkwartier 54, 3511 DX Utrecht",hoog-catharijne.klepierre.nl,,28452,4.3,52.0617218,3.3363548
Reason Online Marketing,"Koninginnegracht 14 D, 2514 AA Den Haag",ecomwise.com,030 227 0465,2,5.0,52.0870814,3.7370164
